/Params:/look_back/look_ahead/BATCH_SIZE/DROP_RATE/UNITS/LEARNING_RATE/EPOCHS
Params: 300/100/2048/0.3/2/0.001/1/10
min_loss: 0.6920403242111206 
max_loss: 0.692939281463623
Params: 300/100/64/0.3/2/0.001/1/10
min_loss: 0.693169355392456 
max_loss: 0.6959880590438843
Params: 300/100/32/0.3/2/0.001/1/10
min_loss: 0.6930592656135559 
max_loss: 0.695925235748291
Params: 300/100/2048/0.3/2/0.001/1/10
min_loss: 0.6928123831748962 
max_loss: 0.6940826177597046
Params: 300/100/1024/0.3/2/0.001/1/10
min_loss: 0.6933866143226624 
max_loss: 0.6979586482048035
Params: 300/100/4096/0.3/2/0.001/1/10
min_loss: 0.6922118067741394 
max_loss: 0.6948974132537842
Params: 300/100/2048/0.3/2/0.001/1/10
min_loss: 0.6990477442741394 
max_loss: 0.7018738389015198
Params: 300/100/1024/0.3/2/0.001/1/10
min_loss: 0.6928470134735107 
max_loss: 0.6995434165000916
Params: 300/100/512/0.3/2/0.001/1/10
min_loss: 0.6923702955245972 
max_loss: 0.6930317878723145
Params: 300/100/1024/0.3/2/0.001/1/10
min_loss: 0.6940874457359314 
max_loss: 0.70107102394104
Params: 300/100/4096/0.2/2/0.001/1/20
min_loss: 0.6925588846206665 
max_loss: 0.7021076083183289
Params: 300/100/4096/0.2/20/0.001/1/20
min_loss: 0.6995500326156616 
max_loss: 0.7027852535247803
Params: 300/100/4096/0.2/2/0.001/1/20
min_loss: 0.6921374201774597 
max_loss: 0.6930936574935913
Params: 300/100/4096/0.2/2/0.005/1/20
min_loss: 0.6928793787956238 
max_loss: 0.7010578513145447
Params: 300/100/0/0.2/2/0.005/1/100
min_loss: 0.692998468875885 
max_loss: 0.6989400386810303
Params: 300/100/128/0.2/2/0.001/1/10
min_loss: 0.6925226449966431 
max_loss: 0.6944600939750671
Params: 300/100/256/0.2/2/0.001/2/10
min_loss: 0.7057386636734009 
max_loss: 0.709896445274353
Params: 300/100/4096/0.2/2/0.001/2/10
min_loss: 0.6930118203163147 
max_loss: 0.6931556463241577
Params: 300/100/4096/0.2/2/0.001/150/10
min_loss: 0.6930556297302246 
max_loss: 0.6933111548423767
Params: 300/100/4096/0.5/2/0.001/150/50
min_loss: 0.6932123303413391 
max_loss: 0.9939628839492798
Params: 300/100/8192/0.5/2/0.001/150/900
min_loss: 0.6937963366508484 
max_loss: 0.7416860461235046
Params: 300/100/1024/0.5/2/0.001/150/900
min_loss: 0.6940355896949768 
max_loss: 0.8806053400039673
Params: 300/100/1024/0.1/2/0.001/150/200
min_loss: 0.7030577063560486 
max_loss: 0.7825847268104553
Params: 300/100/2048/0.1/2/0.001/150/200
min_loss: 0.6927160620689392 
max_loss: 0.7438216805458069
Params: 300/100/1024/0.1/2/0.001/150/200
min_loss: 0.6931929588317871 
max_loss: 0.7324451804161072
Params: 300/100/512/0.1/2/0.001/150/200
min_loss: 0.640680730342865 
max_loss: 0.7196865081787109
Params: 300/100/256/0.1/2/0.001/150/200
min_loss: 0.69321608543396 
max_loss: 0.7128280997276306
Params: 300/100/256/0.1/2/0.001/75/200
min_loss: 0.6852056980133057 
max_loss: 0.822209894657135
Params: 300/100/512/0.1/2/0.001/75/200
min_loss: 0.6920979619026184 
max_loss: 0.8359084725379944
Params: 300/100/256/0.1/2/0.001/75/200
min_loss: 0.6934368014335632 
max_loss: 0.7160394787788391
Params: 300/100/1024/0.1/2/0.001/75/200
min_loss: 0.691394031047821 
max_loss: 0.7430341839790344
Params: 300/100/1024/0.1/2/0.001/5/200
min_loss: 0.6929593682289124 
max_loss: 0.7221324443817139
Params: 300/100/1024/0.1/2/0.001/75/50
min_loss: 0.6931477189064026 
max_loss: 0.6945066452026367
Params: 150/50/1024/0.1/2/0.001/75/50
min_loss: 0.6924863457679749 
max_loss: 0.6932684779167175
Params: 150/50/2048/0.1/2/0.001/75/50
min_loss: 0.6921272277832031 
max_loss: 0.6931887269020081
Params: 150/50/4096/0.1/2/0.001/75/50
min_loss: 0.692882776260376 
max_loss: 0.6959092020988464
Params: 150/50/1024/0.1/2/0.001/75/50
min_loss: 0.6923447847366333 
max_loss: 0.6932207942008972
Params: 150/50/512/0.1/2/0.001/75/50
min_loss: 0.6906249523162842 
max_loss: 0.6941038966178894
Params: 150/50/1024/0.1/2/0.001/75/200
min_loss: 0.6848766207695007 
max_loss: 0.7216609716415405
Params: 150/50/1024/0.1/2/0.001/75/200
min_loss: 0.6896368861198425 
max_loss: 0.6959927678108215
Params: 150/50/2048/0.1/2/0.001/75/200
min_loss: 0.6784231662750244 
max_loss: 0.7451141476631165
Params: 150/50/512/0.1/2/0.001/75/200
min_loss: 0.6910362243652344 
max_loss: 0.7007684707641602
Params: 150/50/0/0.1/2/0.001/75/200
min_loss: 0.6931058168411255 
max_loss: 1.7166606187820435
Params: 150/50/0/0.1/2/0.01/75/200
min_loss: 0.6928337216377258 
max_loss: 0.7003411054611206
Params: 150/50/0/0.1/2/0.001/75/200
min_loss: 0.6926094889640808 
max_loss: 1.0033084154129028
Params: 150/50/0/0.1/2/0.005/75/200
min_loss: 0.690397322177887 
max_loss: 0.6907074451446533
Params: 150/50/0/0.1/2/0.0001/75/200
min_loss: 0.6924373507499695 
max_loss: 0.6928750276565552
Params: 150/50/0/0.1/2/0.0005/75/200
min_loss: 0.6817283630371094 
max_loss: 0.6963516473770142
Params: 150/50/0/0.2/2/0.0005/75/200
min_loss: 0.6831672191619873 
max_loss: 0.6963544487953186
Params: 150/50/0/0.3/2/0.0005/75/200
min_loss: 0.6930777430534363 
max_loss: 0.6968613266944885
Params: 150/50/0/0.3/2/0.0005/5/20
min_loss: 0.6920793652534485 
max_loss: 0.7053258419036865
Params: 180/30/128/0.2/2/0.001/1/20
min_loss: 0.693152904510498 
max_loss: 0.6938207149505615
Params: 180/30/228/0.15/2/0.0005/1/20
min_loss: 0.691795825958252 
max_loss: 0.6950724720954895
Params: 180/30/228/0.2/2/0.001/5/220
min_loss: 0.6928520798683167 
max_loss: 0.6955978274345398
Params: 180/30/0/0.2/2/0.001/5/100
min_loss: 0.692671000957489 
max_loss: 0.6949848532676697
Params: 180/30/0/0.2/2/0.0005/5/100
min_loss: 0.6930913925170898 
max_loss: 0.6932038068771362
Params: 180/30/0/0.2/2/0.0005/5/10
min_loss: 0.6929660439491272 
max_loss: 0.6930528283119202
Params: 180/30/0/0.2/2/0.001/5/10
min_loss: 0.6953088641166687 
max_loss: 7.578636169433594
Params: 180/30/0/0.2/2/0.001/5/10
min_loss: 0.6931467056274414 
max_loss: 0.6933705806732178
Params: 180/30/0/0.2/2/0.001/5/10
min_loss: 0.6924352049827576 
max_loss: 0.6931458115577698
Params: 180/30/512/0.2/2/0.001/5/10
min_loss: 7.578636169433594 
max_loss: 7.578636169433594
Params: 180/30/512/0.2/2/0.001/5/10
min_loss: 0.693379819393158 
max_loss: 0.7148911952972412
Params: 180/30/4096/0.2/2/0.001/5/10
min_loss: 7.578636169433594 
max_loss: 7.578636169433594
Params: 180/30/0/0.2/2/0.001/5/10
min_loss: 0.6930675506591797 
max_loss: 0.6948460936546326
Params: 180/30/0/0.2/2/0.001/5/10
min_loss: 0.6927995681762695 
max_loss: 0.6936513781547546
Params: 180/30/0/0.2/2/0.001/2/10
min_loss: 0.6917220950126648 
max_loss: 0.6954256892204285
Params: 180/30/0/0.2/128/0.001/2/10
min_loss: 0.6920220851898193 
max_loss: 0.712890088558197
Params: 180/30/0/0.2/128/0.001/2/10
min_loss: 0.6918249726295471 
max_loss: 0.7001839280128479
Params: 180/30/1024/0.2/128/0.001/2/10
min_loss: 0.6921516060829163 
max_loss: 0.6934814453125
Params: 180/30/1024/0.2/2/0.001/2/10
min_loss: 0.6930996775627136 
max_loss: 0.6931126117706299
Params: 180/30/1024/0.2/2/0.001/90/10
min_loss: 0.6929588317871094 
max_loss: 0.6929677724838257
Params: 180/30/2048/0.2/2/0.001/90/10
min_loss: 0.6932175755500793 
max_loss: 0.6980946063995361
Params: 180/30/2048/0.2/2/0.001/90/200
min_loss: 0.692763090133667 
max_loss: 0.6945210099220276
Params: 180/30/4096/0.2/2/0.005/90/200
min_loss: 0.6925150156021118 
max_loss: 0.6940017342567444
Params: 180/30/4096/0.2/2/0.0005/90/200
min_loss: 0.6931744813919067 
max_loss: 0.6932860016822815
Params: 180/30/4096/0.3/2/0.0001/90/200
min_loss: 0.6933407187461853 
max_loss: 0.6959139108657837
Params: 180/30/4096/0.3/2/0.001/90/200
min_loss: 0.693580687046051 
max_loss: 0.6942647695541382
Params: 180/30/1024/0.2/2/0.001/90/200
